"MAIN STORE LINK","DESIGNER NAME","PRICE RANGE","CATEGORY","WEBSITE","INSTAGRAM URL","STORE 1","STORE 2 ","STORE 3 ","STORE 4 ","STORE 5 ","STORE 6","STORE 7","STORE 8","STORE 9","STORE 10","STORE 11","STORE 12","STORE 13","STORE 14","IMAGE 1","IMAGE 2","IMAGE 3","IMAGE 4","IMAGE 5","IMAGE 6","categories"
"https://www.ogaan.com/designers/vaayu","VAAYU","4985-36985","Women","https://vaayu.co.in/","https://www.instagram.com/vaayuclothing/","11/1B/2 East Topsia Road Kolkata 700046","","","","","","","","","","","","","","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/s/vss3711.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/s/vss4101.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/s/vss4091.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/s/vss3951.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/s/vss3961.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/s/vss3701.jpg","Anarkali, Cape, Co-ords, Dresses, Jackets, Kurtas, Lehengas, Saree, Tunics"
"https://www.ogaan.com/designers/varq-by-varun-nidhika","VARQ BY VARUN NIDHIKA","7000-24500","women","https://m.facebook.com/p/Varq-By-Varun-Nidhika-100070191885076/","https://www.instagram.com/varqbyvarunnidhika/","","","","","","","","","","","","","","","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/q/vqtu113fb1.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/q/vqtp139fbvqtr143fb1.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/q/vqtu122ru1.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/q/vqtr133ru1.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/q/vqtu117ol1.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/q/vqtu123ru1.jpg","Dresses, Kaftan, Pants, Tops, Tunics"
"https://www.ogaan.com/designers/varun-bahl","VARUN BAHL","8500-850000","Women","https://varunbahl.com/","https://www.instagram.com/varunbahlcouture/","","","","","","","","","","","","","","","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/b/vbicw23gksre011.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/b/vbicw23gksre021.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/b/vbicw23gksre041.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/b/vbicw23gksre051.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/b/vbicw23gkdrs021.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/b/vbicw23gkdrs031.jpg","Anarkali, Cape, Co-ords, Dresses, Gown, Jackets, Jumpsuit, Kaftan, Kurtas, Lehengas, Overlay, Pants, Plazzo, Saree, Shararas, Skirts, Tops, Tunics"
"https://www.ogaan.com/designers/varun-chakkilam","VARUN CHAKKILAM","34000-275000","women","https://www.varunchakkilam.in/","https://www.instagram.com/varunchakkilam/?hl=en","Plot 152, Road Number 10,Jubilee Hills, Hyderabad,Telangana - 500033","","","","","","","","","","","","","","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/c/vcil111.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/c/vcil121.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/c/vcil091.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/c/vcil081.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/c/vcil101.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/c/vcil141.jpg","Gown, Kurtas, Lehengas, Plazzo, Saree, Skirt-sets, Skirts"
"https://www.ogaan.com/designers/varun-nidhika","VARUN NIDHIKA","110000-425000","women","https://varunandnidhika.com/","","","","","","","","","","","","","","","","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/2/3/23a471.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/2/3/23a261.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/2/3/23a091.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/2/3/23a021.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/2/3/23a221.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/2/3/23a161.jpg","Co-ords, Dresses, Gown, Kurtas, Lehengas, Pants, Plazzo, Saree, Skirts"
"https://www.ogaan.com/designers/vasavi-shah","VASAVI SHAH","28500-78500","Women","https://vasavishahlabel.com/","https://www.instagram.com/vasavishah/?hl=en","17/1, Broad St, Park Circus,Ballygunge, Kolkata,West Bengal 700019, India","","","","","","","","","","","","","","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/s/vsk232709a1.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/s/vsk232711b1.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/s/vsk232710b1.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/s/vsk232709b1.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/s/vsk2327151.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/s/vsk232712b1.jpg","Kurtas, Lehengas, Pants, Plazzo, Shararas, Skirts"
"https://www.ogaan.com/designers/verb-by-pallavi-singhee","VERB BY PALLAVI SINGHEE","3500-29000","women","https://shopverb.com/","https://www.instagram.com/shopverb/","58A, Ritchee Road Ballygunge, Kolkata, West Bengal, India - 700019","37A, Baker Road 4th Floor, Alipore, Kolkata West Bengal, India  -  700027","","","","","","","","","","","","","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/e/veaw23011.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/e/veaw23021.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/e/veaw23031.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/e/veaw23061.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/e/veaw23071.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/e/veaw2307b1.jpg","Blouses, Co-ords, Dhoti-set, Dresses, Jackets, Kurtas, Pants, Shirts, Skirts, Tops"
"https://www.ogaan.com/designers/vikram-phadnis","VIKRAM PHADNIS","29900-240000","Women","https://www.vikramphadnis.com/","https://www.instagram.com/vikramphadnis/?hl=en","Mumbai â€“ 400053, Maharashtra, India","","","","","","","","","","","","","","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/p/vpwnfec21841.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/p/vpwnfec21441.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/p/vpwnfec21091.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/p/vpwnfec21211.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/p/vpwnfec21911.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/p/vpwnfec21741.jpg","Anarkali, Cape, Co-ords, Kurtas, Lehengas, Saree, Sharara-sets, Skirt-sets"
"https://www.ogaan.com/designers/vineet-rahul","VINEET RAHUL","4600-38600","Women","https://www.facebook.com/p/Vineetrahul-100064039867657/","https://www.instagram.com/vineetrahulofficial/?hl=en","","","","","","","","","","","","","","","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/s/a/saivr049romantqspk1.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/s/a/saivr076romantqscl1.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/s/a/saivr062romantqsrd1.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/s/a/saivr075romantqscl1.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/s/a/saivr060romantqsrd1.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/s/a/saivr065romantqsrd1.jpg","Blazer, Blouses, Co-ords, Dresses, Dupatta, Jackets, Kurtas, Pants, Saree, Scarf-stole, Shirts, Tops, Tunics"
"https://www.ogaan.com/designers/vipul-shah","VIPUL SHAH","6000-15000","Women","","","","","","","","","","","","","","","","","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/2/5/25082023vipulshahbags011.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/2/5/25082023vipulshahbags021.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/2/5/25082023vipulshahbags031.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/2/5/25082023vipulshahbags041.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/2/5/25082023vipulshahbags091.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/2/5/25082023vipulshahbags111.jpg","Bags, Jackets, Potlis"
"https://www.ogaan.com/designers/vivek-narang","VIVEK NARANG","17920-29120","Women","","","","","","","","","","","","","","","","","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/1/_/1_65932.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/1/_/1_65931.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/1/_/1_65930.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/1/_/1_65929.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/1/_/1_50979.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/1/_/1_50978.jpg","Kurtas"
"https://www.ogaan.com/designers/vvani-by-vani-vats","VVANI BY VANI VATS","27500-229500","Women","https://www.vvanivats.com/","https://www.instagram.com/vvanivats/?hl=en","","","","","","","","","","","","","","","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/a/vaawpkd25011_2.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/a/vaawlh25021_2.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/a/vaawlh25031_2.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/a/vaawlh25041_2.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/a/vaawlh25051_2.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/v/a/vaawlh25061_2.jpg","Anarkali, Cape, Dhoti-set, Kaftan, Kurtas, Lehengas, Plazzo, Saree, Shararas, Skirts"
"https://www.ogaan.com/designers/world-of-crow","WORLD OF CROW","5000-27100","Women","https://worldofcrow.com/","https://www.instagram.com/worldofcrow_/","2nd Floor Pushpak Building, Nr cama Hotel, Khanpur, Ahmedabad, Gujarat- 380001 INDIA","","","","","","","","","","","","","","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/h/h/hhsscrow21.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/h/h/hhsscrow31.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/h/h/hhsscrow91.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/h/h/hhsscrow111.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/h/h/hhsscrow121.jpg","https://img2.ogaanindia.com/pub/media/catalog/product/cache/61394fed4cca708a807c58fe70eac75d/h/h/hhsscrow131.jpg","Co-ords, Dresses, Pants, Shirts, Skirts, Tunics"
