"MAIN STORE LINK","DESIGNER NAME","PRICE RANGE","CATEGORY","WEBSITE","INSTAGRAM URL","STORE 1","STORE 2 ","STORE 3 ","STORE 4 ","STORE 5 ","STORE 6","STORE 7","STORE 8","STORE 9","STORE 10","STORE 11","STORE 12","STORE 13","STORE 14","IMAGE 1","IMAGE 2","IMAGE 3","IMAGE 4","IMAGE 5","IMAGE 6","IMAGE 7","IMAGE 8","IMAGE 9","IMAGE 10","IMAGE 11","IMAGE 12","IMAGE 13","IMAGE 14","IMAGE 15","IMAGE 16","IMAGE 17","IMAGE 18","IMAGE 19","IMAGE 20","IMAGE 21"
"Not Applicable","Sanjana Ray","","","","https://www.instagram.com/sanjanaray03/?hl=en","","","","","","","","","","","","","","","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/362812007_1981024195584444_2055000926869729925_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjE4eDEyMTguc2RyIn0&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=tL3ISLF9Kr0AX9t06hD&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzE1NTMzNjQ0NzE4MjkzMDU3Ng%3D%3D.2-ccb7-5&oh=00_AfBtXJnG-gRrCP0cjZ7Q4EpvErGGGdBhLxh8PiyVFjekBQ&oe=656683CA&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/362323986_320601356966676_1707585807043024704_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4OTAwLnNkciJ9&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=3nuCrBWL9CYAX_U5VWL&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzE1MzIwMTQ3NjE2NzU1NzQ0MQ%3D%3D.2-ccb7-5&oh=00_AfCcFNKCStd5-pVreyo3UxaQHpF0HJ2PvsqER45pKQAYeA&oe=65659D34&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/361991099_808110741028356_5730822651877971986_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi40ODB4NjAwLnNkciJ9&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=s9LSrDZrmWwAX_b1z82&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzE1Mjk5NTU2NjgwMzU0MTI1NA%3D%3D.2-ccb7-5&oh=00_AfB1JhZ3KsW0HCAUWaEU13jmNGik6rCZi4Jltogyux_ZNQ&oe=65655B19&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/398249292_297010576564640_2888011083286035454_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTUuc2RyIn0&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=i5OL-DQCvnYAX_HH9dd&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzIyNzY0NzQ1NzUwMzgyOTI1OA%3D%3D.2-ccb7-5&oh=00_AfCOtZLx-FJMKGxj1zWE_iEuSan5aZzhbS9LkGVwtDOV1g&oe=656490A5&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/398401347_873360130866672_50954547299434585_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyIn0&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=HpZapn3Xiy0AX8S48B4&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzIyNjk0NzY5NDU4MDA0MzM4OA%3D%3D.2-ccb7-5&oh=00_AfBgzF6dElrWSOymkd9jXh1QkcGrJv_V5Py-74d0lmIWcA&oe=65665165&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/385860265_653906450177749_1873115512503486598_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMTI0eDExMjQuc2RyIn0&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=06vhC1ThkOwAX9Em5fB&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzIwNDUxMjk1NjkwMDQxNTAyNg%3D%3D.2-ccb7-5&oh=00_AfDgWaFM1H-zUN5xrwDChubVKq54EAK01OqTyQNHVK9KFQ&oe=656374B8&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/372667363_3459025931093945_5095264098035279469_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi40ODB4NjAwLnNkciJ9&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=U8Eb7hUFEPgAX8xfdKH&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzE4Mjg4NDk5NzAzNTQxNDM5NQ%3D%3D.2-ccb7-5&oh=00_AfAHtwfWz4ExIDWVokJg9cVxejAhGcIOiGdpv4lGw6QzoA&oe=65652BEB&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/352836834_638181284900735_1815731287461676231_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyIn0&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=xYjz357SX3AAX-SghTF&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzEyMjkwNTY3NTU5MzE4NzI4Mg%3D%3D.2-ccb7-5&oh=00_AfDavU-48mbBkMlkAcJGPkod9GMNBDO6b5VLBa-zXg6uWQ&oe=6565C9E6&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/347830173_1335255473721902_5688319908112968529_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyIn0&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=zWL82uDfIuIAX8qwTjW&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzEwODA4NDk4ODY3NTE4NDc5Nw%3D%3D.2-ccb7-5&oh=00_AfBifnSVHol8PYjZZn3r097Hc9zJ6sh9hwPm-RXZCfy79g&oe=65637C31&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/346826273_180712344556200_5834545308076145308_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDE3MzAuc2RyIn0&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=K88wBIWuxmEAX9EgBeO&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzEwMjMxNDk3MDQ0Mzc0MTY2NQ%3D%3D.2-ccb7-5&oh=00_AfCxAVo-3VW5c8XRYZ_AZKuWs9il1CTwonbgm-2DWTugLQ&oe=6563C2A6&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/345240799_240039458677626_5042648169964381629_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi43MjB4OTAwLnNkciJ9&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=FkZbIlzviTMAX90jd-C&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA5NzI0MzU5OTk4OTY4NzM3Ng%3D%3D.2-ccb7-5&oh=00_AfCu7C1y8HA416NcHVHjOzZ_PIgA4K4HfwVXsVP8fjvFyw&oe=65640234&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/343475916_544963891151820_6890719619711204220_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xOTE0eDEwODAuc2RyIn0&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=044EonDGiAEAX9RGEA-&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA5MTc3OTkxNTY0NDY4MzI4Mw%3D%3D.2-ccb7-5&oh=00_AfBli4-8I0MnK40LS7teJH0_efT-ZRAvnLsl1OqbDW3dAg&oe=65649528&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/341193203_784067269734556_9031811842898226089_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyIn0&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=qM47BZqNp90AX_P9gUC&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA4MjA1MjMwMTYxMTE1MzA0NA%3D%3D.2-ccb7-5&oh=00_AfBQrupY47fzFa9dCOmznNs_JGoqC9gxQ8am083x7hSuyg&oe=656449E8&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/338852702_754678676274381_3594898609347726749_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyIn0&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=8YCA3ZzhJY8AX8on6NV&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA3MTg4NzY1Nzk3ODQ4MzM1Mw%3D%3D.2-ccb7-5&oh=00_AfA5aHtXdbZaikfmZVIPnUqS-7HU9Y0YvZ_ClL5S4I7MiA&oe=6563A55B&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/337287669_889597818997365_6418557462822790131_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi45MjZ4OTkwLnNkciJ9&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=VQcmac3piQwAX9c9XH5&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA2NTMwMjY5MjM5MzAwNzI4OA%3D%3D.2-ccb7-5&oh=00_AfANpKjaI1Y02sqX_oo46G7l9_wTsK4CUmdOzbrTuiEjjw&oe=656421F6&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/334623353_3315399725392286_5858960533557380367_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDE5MjAuc2RyIn0&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=KRtv8ttYm3YAX8PH5iz&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1NjcxMTU1MjMwMDU4MTU1OA%3D%3D.2-ccb7-5&oh=00_AfDmdvRNCxD-yAlL3vxIexLlpFVjpK8NcZEmHZ-PClItzQ&oe=6563F732&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/332252024_225225233302382_414191657082631683_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyIn0&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=pSaC1buOXnoAX8_PkNr&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA1MzY5MjAwMDYxNTMzNjQyNA%3D%3D.2-ccb7-5&oh=00_AfAA2uKy88YfZX46e_xFYxwdVMD01ww9H1lK9xLdzCFRnw&oe=6564AA5E&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/333068721_1633397960449647_3009781233631028443_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyIn0&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=w9Nau_BO0oEAX_ABorW&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA0NjUzMzQxNTU2NjcwNjczNQ%3D%3D.2-ccb7-5&oh=00_AfD79QRfQFHwEayFkC0FFx2YxzdYwwZgXSPZyHBkmnCrnQ&oe=6566524C&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/332328111_1435172493887979_905598993332205491_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNzA0eDMwMjQuc2RyIn0&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=AYXJkk_0OI0AX_YwtCb&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA0MjQwNzcxNzAzNDM3NjA5Nw%3D%3D.2-ccb7-5&oh=00_AfA-Kegrz-u1PMEPSXMlDNGlNdQLvgQPzYhlSvBVy0LRjQ&oe=65640DC0&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/331485858_507409008217329_2462376964776576467_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyIn0&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=VsqEbXo5zf0AX9uwRqc&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzA0MTQ0ODIzNTk2OTYwNTk2MA%3D%3D.2-ccb7-5&oh=00_AfC4OOFTO7XWxcltdtVBUQvM0Q7TjKSOItEKx4tWKXIGcA&oe=65651851&_nc_sid=ee9879","https://instagram.fsif1-1.fna.fbcdn.net/v/t51.2885-15/329924300_1646632709170140_8731447478631611638_n.jpg?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyIn0&_nc_ht=instagram.fsif1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=v011zz2WInsAX9wIoy4&edm=ACWDqb8BAAAA&ccb=7-5&ig_cache_key=MzAzNTA1Mzk4NzQyNjI0OTkzMQ%3D%3D.2-ccb7-5&oh=00_AfDeld5wpEDi3q0mee_1UDqnLkZsH51aZUYVTo89NTVtVw&oe=65645716&_nc_sid=ee9879"
