"MAIN STORE LINK","DESIGNER NAME","CATEGORY","WEBSITE","INSTAGRAM URL","IMAGE 1","IMAGE 2","IMAGE 3","IMAGE 4","IMAGE 5","IMAGE 6","IMAGE 7","IMAGE 8","IMAGE 9","IMAGE 10","IMAGE 11","IMAGE 12","IMAGE 13","IMAGE 14"
"https://www.perniaspopupshop.com/designers/sanchit-sharma","SANCHIT SHARMA","Men",,,"https://img.perniaspopupshop.com/catalog/product/s/a/SANH102317_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SANH102316_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SANH102315_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SANH102314_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SANH102313_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SANH102312_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SANH102311_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SANH102310_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SANH102309_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SANH102308_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SANH102307_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SANH102306_1.jpg?impolicy=listingimagedesktop",,
"https://www.perniaspopupshop.com/designers/samvrih","Samvrih","Women","https://samvrih.com/","http://instagram.com/samvrih","https://img.perniaspopupshop.com/catalog/product/s/a/SAMRH092316_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SAMRH092315_1.JPG?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SAMRH092314_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SAMRH092312_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SAMRH092308_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SAMRH092307_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SAMRH092306_1.jpg?impolicy=listingimagedesktop",,,,,,,
"https://www.perniaspopupshop.com/designers/salwar-studio","Salwar Studio","Women","https://salwarstudio.com/","https://www.instagram.com/salwarstudio/","https://img.perniaspopupshop.com/catalog/product/s/a/SALST102323_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SALST102322_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SALST102321_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SALST102319_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SALST102318_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SALST102317_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SALST102316_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SALST102315_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SALST102314_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SALST102313_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/a/SALST102312_1.jpg?impolicy=listingimagedesktop",,,
"https://www.perniaspopupshop.com/designers/simsum-fine-jewelry","SIMSUM FINE JEWELRY","Women","https://simsumfinejewelry.com/","https://www.instagram.com/simsumfinejewelry/","https://img.perniaspopupshop.com/catalog/product/s/i/SIMS102340_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/i/SIMS102339_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/i/SIMS102338_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/i/SIMS102337_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/i/SIMS102335_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/i/SIMS102334_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/i/SIMS102333_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/i/SIMS102331_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/i/SIMS102330_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/i/SIMS102329_1.jpg?impolicy=listingimagedesktop",,,,
"https://www.perniaspopupshop.com/designers/taramay","Taramay","Women","http://www.taramaydesign.com/","https://www.facebook.com/taramaydesign/",,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/tambourine","Tambourine",,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/tanvi-garg","Tanvi Garg","Women","https://www.tanvigarg.com/","https://www.instagram.com/tanvigargstudio/?hl=en","https://img.perniaspopupshop.com/catalog/product/t/a/TAGA112303_1.JPG?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/t/a/TAGA112302_1.JPG?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/t/a/TAGA112301_1.JPG?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/t/a/TAGA032341_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/t/a/TAGA032340_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/t/a/TAGA032339_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/t/a/taga032338_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/t/a/TAGA032336_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/t/a/TAGA032335_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/t/a/TAGA032334_1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/t/a/TAGA032333_1.jpg?impolicy=listingimagedesktop",,,
"https://www.perniaspopupshop.com/designers/t-republic","T-Republic","Kids","https://www.teeshirtrepublic.com.au/","https://www.instagram.com/tee_shirt_republic/","https://img.perniaspopupshop.com/catalog/product/s/s/sspq01ppus_b__1.jpg?impolicy=listingimagedesktop","https://img.perniaspopupshop.com/catalog/product/s/s/ss13pq05tr_b_.jpg?impolicy=listingimagedesktop",,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/tresor","Tresor",,,,,,,,,,,,,,,,,
"https://www.perniaspopupshop.com/designers/the-whimsical-wardrobe","The Whimsical Wardrobe",,"https://whimsicalwardrobeboutique.com/","https://www.instagram.com/whimsicalwardrobeboutique",,,,,,,,,,,,,,
